"image_name","angle","y1","x1","y2","x2","damage_type"
"20190409_174_08.jpg","f","2673","2085","2804","2272","paint"
"20190409_174_08.jpg","f","2336","1641","2598","1985","paint"
"20190409_174_08.jpg","f","2192","1760","2329","2029","paint"
"20190409_174_08.jpg","f","2248","2072","2529","2254","paint"
"20190409_174_08.jpg","f","1998","1054","2292","1260","paint"
"20190409_169_09.jpg","f","7","850","2857","1473","scratch"
"20190409_034_08.JPG","f","2289","1135","2565","1340","rust"
"20190409_022_08.JPG","f","1594","1011","1789","1087","scratch"
"20190409_022_08.JPG","f","1547","1378","1799","1492","scratch"
"20190409_122_08.jpg","f","1945","904","2032","1343","scratch"
"20190409_151_09.jpg","f","1019","1291","1584","1425","scratch"
"20190409_151_09.jpg","f","1532","1186","1732","1312","scratch"
"20190409_179_08.jpg","f","1792","1272","2079","1741","dent"
"20190409_179_08.jpg","f","2267","1072","2561","1466","dent"
"20190409_079_08.JPG","f","1699","1066","2667","1140","scratch"
"20190409_079_08.JPG","f","961","993","1651","1077","scratch"
"20190409_079_08.JPG","f","2888","1066","3136","1119","scratch"
"20190409_113_10.jpg","f","780","1291","875","1347","scratch"
"20190409_113_10.jpg","f","567","1073","780","1147","scratch"
"20190409_113_10.jpg","f","297","995","514","1073","scratch"
"20190409_113_10.jpg","f","1114","1482","1667","1617","scratch"
"20190409_113_10.jpg","f","1862","1560","2732","1721","scratch"
"20190409_113_10.jpg","f","2158","1443","2602","1487","scratch"
"20190409_113_10.jpg","f","1597","1199","2310","1282","scratch"
"20190409_091_07.JPG","f","1820","1077","1978","1308","scratch"
"20190409_157_08.jpg","f","1165","921","2446","1192","dent"
"20190409_167_08.jpg","f","1145","1256","2727","1343","scratch"
"20190409_167_08.jpg","f","1323","1465","2184","1599","scratch"
"20190409_167_08.jpg","f","1367","1860","2141","1930","scratch"
"20190409_167_08.jpg","f","1414","1604","2849","1686","scratch"
"20190409_167_08.jpg","f","1962","1351","3193","1456","scratch"
"20190409_167_08.jpg","f","2858","1551","3001","1595","scratch"
"20190409_167_08.jpg","f","1514","1004","2519","1095","scratch"
"20190409_167_08.jpg","f","1397","1134","2349","1199","scratch"
"20190409_167_08.jpg","f","1914","717","2414","808","scratch"
"20190409_167_08.jpg","f","1271","21","1384","230","scratch"
"20190409_167_08.jpg","f","1367","247","1467","443","scratch"
"20190409_016_08.JPG","f","1865","2136","2094","2264","scratch"
"20190409_016_08.JPG","f","2356","1525","2356","1525","dent"
"20190409_016_08.JPG","f","1865","2141","2099","2264","dent"
"20190409_116_08.jpg","f","1162","1125","1458","1247","scratch"
"20190409_116_08.jpg","f","3019","1312","3088","1530","scratch"
"20190409_116_08.jpg","f","3001","1743","3045","1847","scratch"
"20190409_116_08.jpg","f","3006","647","3210","834","scratch"
"20190409_116_08.jpg","f","1732","638","1823","699","scratch"
"20190409_116_08.jpg","f","980","425","1741","578","scratch"
"20190409_116_08.jpg","f","723","651","1136","1251","scratch"
"20190409_116_08.jpg","f","754","1604","1575","1817","scratch"
"20190409_116_08.jpg","f","836","1943","1497","2095","scratch"
"20190409_116_08.jpg","f","862","2160","1245","2251","scratch"
"20190409_043_09.JPG","f","806","1221","875","1604","scratch"
"20190409_043_09.JPG","f","1810","1065","1901","1230","scratch"
"20190409_043_09.JPG","f","2371","878","2501","1130","scratch"
"20190409_043_09.JPG","f","2588","1173","2636","1251","scratch"
"20190409_043_09.JPG","f","1771","1295","1871","1495","scratch"
"20190409_043_09.JPG","f","1354","1621","1458","1717","scratch"
"20190409_043_09.JPG","f","2614","1808","2854","1869","scratch"
"20190409_043_09.JPG","f","97","217","132","351","scratch"
"20190409_043_09.JPG","f","1915","573","1971","730","scratch"
"20190409_043_09.JPG","f","1793","865","1875","1047","scratch"
"20190409_043_09.JPG","f","1658","1069","1771","1212","scratch"
"20190409_043_09.JPG","f","1532","1225","1641","1373","scratch"
"20190409_043_09.JPG","f","1388","1395","1501","1538","scratch"
"20190409_043_09.JPG","f","1884","1656","1941","1734","scratch"
"20190409_083_07.JPG","f","1961","977","2149","1024","scratch"
"20190409_183_07.jpg","f","1691","1178","1941","1389","scratch"
"20190409_183_07.jpg","f","1985","945","2318","1223","scratch"
"20190409_108_08.JPG","f","1762","1017","2423","1178","scratch"
"20190409_108_08.JPG","f","1819","1347","2232","1417","scratch"
"20190409_108_08.JPG","f","1793","1708","2275","1765","scratch"
"20190409_108_08.JPG","f","1880","1912","2254","1951","scratch"
"20190409_108_08.JPG","f","1836","2030","2032","2086","scratch"
"20190409_108_08.JPG","f","1910","1504","2188","1578","scratch"
"20190409_175_08.jpg","f","2167","666","3111","1216","dent"
"20190409_175_08.jpg","f","1373","979","2148","1504","dent"
"20190409_175_08.jpg","f","698","1304","1348","1866","dent"
"20190409_108_09.JPG","f","1965","854","2137","921","scratch"
"20190409_108_09.JPG","f","1","811","3056","1520","scratch"
"20190409_108_09.JPG","f","2189","639","2994","1206","dent"
"20190409_043_08.JPG","f","1375","1030","1819","1108","scratch"
"20190409_043_08.JPG","f","1832","1186","2206","1251","scratch"
"20190409_043_08.JPG","f","2845","1021","3019","1112","scratch"
"20190409_043_08.JPG","f","2262","1243","2519","1286","scratch"
"20190409_043_08.JPG","f","2667","1099","2814","1165","scratch"
"20190409_043_08.JPG","f","2545","1165","2654","1217","scratch"
"20190409_143_08.jpg","f","1519","1182","1706","1378","scratch"
"20190409_143_08.jpg","f","1527","1743","1727","1899","scratch"
"20190409_143_08.jpg","f","1497","669","1649","995","scratch"
"20190409_116_09.jpg","f","593","1195","1045","1251","scratch"
"20190409_116_09.jpg","f","1841","1043","2071","1091","scratch"
"20190409_116_09.jpg","f","2575","1069","2688","1099","scratch"
"20190409_116_09.jpg","f","3084","869","3184","951","scratch"
"20190409_116_09.jpg","f","1","1978","1749","2209","scratch"
"20190409_116_09.jpg","f","1527","1204","1688","1434","scratch"
"20190409_116_09.jpg","f","1697","973","1827","1178","scratch"
"20190409_116_09.jpg","f","1854","586","2001","947","scratch"
"20190409_167_09.jpg","f","1622","1135","1889","1497","dent"
"20190409_132_08.jpg","f","1633","1387","2936","1486","scratch"
"20190409_132_08.jpg","f","1354","1165","2654","1373","scratch"
"20190409_132_08.jpg","f","1858","1495","3071","1599","scratch"
"20190409_132_08.jpg","f","2023","1617","2701","1738","scratch"
"20190409_132_08.jpg","f","1827","969","2767","1156","scratch"
"20190409_032_08.JPG","f","1746","973","1884","1202","scratch"
"20190409_151_08.jpg","f","1193","899","1701","991","scratch"
"20190409_151_08.jpg","f","1375","1025","1814","1108","scratch"
"20190409_151_08.jpg","f","1514","1195","1971","1269","scratch"
"20190409_151_08.jpg","f","1627","1351","1967","1456","scratch"
"20190409_158_10.jpg","f","979","1197","1927","1868","dent"
"20190409_186_08.jpg","f","1757","1161","2157","1250","scratch"
"20190409_186_08.jpg","f","1646","661","2224","795","scratch"
"20190409_186_08.jpg","f","1241","1500","1541","1584","scratch"
"20190409_186_08.jpg","f","96","1906","785","2017","scratch"
"20190409_086_08.JPG","f","1793","1003","2136","1082","scratch"
"20190409_025_06.JPG","f","1832","911","2008","1383","rust"
"20190409_025_06.JPG","f","1784","683","2103","778","rust"
"20190409_170_07.jpg","f","1952","840","2424","1011","scratch"
"20190409_170_07.jpg","f","1364","911","1908","1011","scratch"
"20190409_170_07.jpg","f","924","984","1185","1056","scratch"
"20190409_170_07.jpg","f","1474","1067","1824","1128","scratch"
"20190409_170_07.jpg","f","1696","1173","2107","1289","scratch"
"20190409_170_07.jpg","f","1880","1317","2357","1473","scratch"
"20190409_170_07.jpg","f","1313","1439","1824","1534","scratch"
"20190409_070_07.JPG","f","1931","1512","2627","1616","scratch"
"20190409_113_07.jpg","f","1206","1217","1732","1313","scratch"
"20190409_113_07.jpg","f","1345","882","1836","1025","scratch"
"20190409_046_06.JPG","f","1062","678","1562","734","scratch"
"20190409_046_06.JPG","f","1780","578","2341","630","scratch"
"20190409_046_06.JPG","f","1562","599","1749","678","scratch"
"20190409_046_06.JPG","f","2049","1095","2541","1134","scratch"
"20190409_046_06.JPG","f","1780","843","2236","878","scratch"
"20190409_094_08.JPG","f","1937","571","2384","1141","dent"
"20190409_094_08.JPG","f","2402","489","2755","706","dent"
"20190409_094_09.JPG","f","1102","1159","3803","1600","dent"
"20190409_062_07.JPG","f","2432","1760","2432","1760","scratch"
"20190409_062_07.JPG","f","2241","717","2515","947","scratch"
"20190409_062_07.JPG","f","2049","999","2241","1134","scratch"
"20190409_062_07.JPG","f","1806","1138","2027","1295","scratch"
"20190409_062_07.JPG","f","1627","1295","1793","1438","scratch"
"20190409_062_07.JPG","f","1458","1438","1619","1556","scratch"
"20190409_162_07.jpg","f","1762","1056","2367","1208","scratch"
"20190409_162_07.jpg","f","1127","1186","1806","1295","scratch"
"20190409_162_07.jpg","f","854","1204","1249","1373","scratch"
"20190409_162_07.jpg","f","280","1347","519","1434","scratch"
"20190409_001_07.JPG","f","1651","1030","1770","1159","dent"
"20190409_001_07.JPG","f","1960","1721","2065","1906","dent"
"20190409_001_07.JPG","f","1913","2141","2003","2241","dent"
"20190409_101_07.JPG","f","1","1217","1106","1303","scratch"
"20190409_101_07.JPG","f","2141","1317","2554","1399","scratch"
"20190409_101_07.JPG","f","941","1091","1375","1173","scratch"
"20190409_101_07.JPG","f","567","978","932","1078","scratch"
"20190409_101_07.JPG","f","267","865","532","951","scratch"
"20190409_101_07.JPG","f","19","804","232","856","scratch"
"20190409_029_06.JPG","f","1789","1225","1865","1492","scratch"
"20190409_129_07.jpg","f","1575","687","2003","806","scratch"
"20190409_054_07.JPG","f","1375","1017","1693","1143","scratch"
"20190409_054_07.JPG","f","832","951","1271","1051","scratch"
"20190409_054_07.JPG","f","1180","817","1654","943","scratch"
"20190409_054_07.JPG","f","1580","699","1827","804","scratch"
"20190409_054_07.JPG","f","1849","625","2054","699","scratch"
"20190409_069_07.JPG","f","1660","525","1927","1349","dent"
"20190409_154_07.jpg","f","5","786","1470","1486","scratch"
"20190409_154_07.jpg","f","854","412","2367","765","scratch"
"20190409_154_07.jpg","f","1432","691","2449","1243","scratch"
"20190409_001_06.JPG","f","1618","583","1708","663","scratch"
"20190409_001_06.JPG","f","903","778","1275","873","scratch"
"20190409_001_06.JPG","f","1303","854","1622","935","scratch"
"20190409_001_06.JPG","f","1565","1287","1622","1344","scratch"
"20190409_001_06.JPG","f","1617","1254","1822","1391","scratch"
"20190409_001_06.JPG","f","579","883","770","949","scratch"
"20190409_037_07.JPG","f","1203","997","1499","1078","scratch"
"20190409_037_07.JPG","f","1737","1049","2056","1106","scratch"
"20190409_037_07.JPG","f","2460","1073","2927","1140","scratch"
"20190409_137_07.jpg","f","1223","1017","2332","1282","scratch"
"20190409_094_09.JPG","f","2378","1000","3343","1189","rust"
"20190409_094_09.JPG","f","3366","1083","3819","1289","rust"
"20190409_094_09.JPG","f","943","1518","2890","1612","rust"
"20190409_094_09.JPG","f","914","836","1008","1018","rust"
"20190409_146_07.jpg","f","684","934","684","934","scratch"
"20190409_146_07.jpg","f","1","1650","1488","1721","scratch"
"20190409_146_07.jpg","f","1","1468","1193","1543","scratch"
"20190409_146_07.jpg","f","1","1340","1084","1438","scratch"
"20190409_146_07.jpg","f","988","1930","1488","2030","scratch"
"20190409_146_07.jpg","f","10","2238","984","2395","scratch"
"20190409_146_07.jpg","f","1097","2112","1527","2234","scratch"
"20190409_146_07.jpg","f","1132","2282","1819","2443","scratch"
"20190409_146_07.jpg","f","171","357","2032","761","scratch"
"20190409_146_07.jpg","f","1788","1421","3227","1625","scratch"
"20190409_146_07.jpg","f","1575","1217","3167","1399","scratch"
"20190409_146_07.jpg","f","1149","1034","3106","1195","scratch"
"20190409_146_07.jpg","f","910","782","2571","1012","scratch"
"20190409_146_07.jpg","f","2075","456","3158","734","scratch"
"20190409_146_07.jpg","f","1780","73","2967","204","scratch"
"20190409_146_07.jpg","f","2162","234","3062","460","scratch"
"20190409_162_08.jpg","f","1560","1840","1913","2064","paint"
"20190409_162_08.jpg","f","908","1230","1584","1411","paint"
"20190409_013_06.JPG","f","1494","1206","1770","1273","scratch"
"20190409_125_07.jpg","f","1294","725","1294","725","scratch"
"20190409_125_07.jpg","f","989","840","3264","1424","scratch"
"20190409_125_07.jpg","f","1137","1973","1475","2030","scratch"
"20190409_125_07.jpg","f","984","830","1637","1416","dent"
"20190409_158_07.jpg","f","1501","1956","1627","2060","scratch"
"20190409_158_07.jpg","f","1841","947","2280","1504","scratch"
"20190409_158_07.jpg","f","675","921","1788","1182","scratch"
"20190409_158_07.jpg","f","471","1217","1497","1621","scratch"
"20190409_158_07.jpg","f","1454","1578","1667","1725","scratch"
"20190409_058_07.JPG","f","927","1008","1475","1138","scratch"
"20190409_058_07.JPG","f","1493","1151","1754","1234","scratch"
"20190409_058_07.JPG","f","1780","1260","2010","1373","scratch"
"20190409_058_07.JPG","f","2014","1386","2175","1556","scratch"
"20190409_104_07.JPG","f","6","1112","1432","1195","scratch"
"20190409_104_07.JPG","f","2584","873","3254","978","scratch"
"20190409_104_07.JPG","f","2010","982","2558","1086","scratch"
"20190409_104_07.JPG","f","1449","1060","2001","1138","scratch"
"20190409_104_07.JPG","f","6","1291","1019","1360","scratch"
"20190409_104_07.JPG","f","1058","1221","1706","1312","scratch"
"20190409_104_07.JPG","f","1745","1117","2423","1234","scratch"
"20190409_004_07.JPG","f","1665","1054","2051","1154","scratch"
"20190409_051_06.JPG","f","1828","973","1954","1165","scratch"
"20190409_051_06.JPG","f","1567","951","1758","1091","scratch"
"20190409_051_06.JPG","f","1759","843","1889","951","scratch"
"20190409_179_07.jpg","f","1196","1123","2013","1295","scratch"
"20190409_179_07.jpg","f","2174","1006","2380","1095","scratch"
"20190409_179_07.jpg","f","1807","6","1930","67","scratch"
"20190409_079_07.JPG","f","1430","1082","1588","1198","scratch"
"20190409_079_07.JPG","f","1004","982","1314","1087","scratch"
"20190409_079_07.JPG","f","1299","329","2309","424","scratch"
"20190409_079_07.JPG","f","1641","534","2546","608","scratch"
"20190409_079_07.JPG","f","1999","640","2699","734","scratch"
"20190409_079_07.JPG","f","2136","787","2851","855","scratch"
"20190409_079_07.JPG","f","2141","929","2993","1008","scratch"
"20190409_079_07.JPG","f","2230","1013","3193","1098","scratch"
"20190409_079_07.JPG","f","2493","1134","3257","1177","scratch"
"20190409_079_07.JPG","f","2562","1250","3388","1287","scratch"
"20190409_079_07.JPG","f","2978","1356","3131","1435","scratch"
"20190409_079_07.JPG","f","2030","1482","2588","1561","scratch"
"20190409_079_07.JPG","f","1983","1298","2541","1387","scratch"
"20190409_091_08.JPG","f","1784","547","2025","1489","break"
"20190409_167_07.jpg","f","1762","173","2106","1438","scratch"
"20190409_167_07.jpg","f","1949","1443","2419","2417","scratch"
"20190409_067_07.JPG","f","1579","1497","2441","1797","dent"
"20190409_016_07.JPG","f","1727","663","1932","1378","scratch"
"20190409_016_07.JPG","f","1647","1496","1718","1801","scratch"
"20190409_016_07.JPG","f","1503","1011","1708","1092","scratch"
"20190409_016_07.JPG","f","1432","1144","1598","1287","scratch"
"20190409_016_07.JPG","f","1308","1649","1503","1730","scratch"
"20190409_016_07.JPG","f","1437","1782","1613","1925","scratch"
"20190409_116_07.jpg","f","1714","1443","2306","1717","scratch"
"20190409_116_07.jpg","f","2319","1073","2862","1417","scratch"
"20190409_116_07.jpg","f","2875","819","3264","1069","scratch"
"20190409_116_07.jpg","f","1258","1208","1441","1343","scratch"
"20190409_116_07.jpg","f","1471","1391","1627","1599","scratch"
"20190409_116_07.jpg","f","1562","1099","2171","1360","scratch"
"20190409_108_07.JPG","f","1619","273","1875","447","scratch"
"20190409_108_07.JPG","f","1623","608","1714","660","scratch"
"20190409_108_07.JPG","f","1619","1004","1993","1095","scratch"
"20190409_108_07.JPG","f","1636","1112","2514","1243","scratch"
"20190409_108_07.JPG","f","1649","1260","2519","1338","scratch"
"20190409_108_07.JPG","f","1658","1412","2127","1469","scratch"
"20190409_108_07.JPG","f","1658","1504","2523","1573","scratch"
"20190409_108_07.JPG","f","1975","1630","2380","1656","scratch"
"20190409_108_07.JPG","f","1671","1747","2027","1804","scratch"
"20190409_108_07.JPG","f","1675","1856","2001","1904","scratch"
"20190409_108_07.JPG","f","1684","1912","1975","1960","scratch"
"20190409_108_07.JPG","f","1675","2021","1958","2073","scratch"
"20190409_108_07.JPG","f","1693","2082","1954","2134","scratch"
"20190409_108_07.JPG","f","1688","2312","1897","2391","scratch"
"20190409_120_06.jpg","f","1767","1038","3219","1186","scratch"
"20190409_120_06.jpg","f","797","904","1810","1073","scratch"
"20190409_120_06.jpg","f","1932","473","2593","530","scratch"
"20190409_120_06.jpg","f","101","291","1541","412","scratch"
"20190409_120_06.jpg","f","1580","204","2484","299","scratch"
"20190409_120_06.jpg","f","2327","104","3110","195","scratch"
"20190409_120_06.jpg","f","827","569","1610","691","scratch"
"20190409_020_06.JPG","f","837","1316","951","1430","scratch"
"20190409_020_06.JPG","f","2313","830","2399","921","scratch"
"20190409_020_06.JPG","f","2308","830","2394","916","dent"
"20190409_020_06.JPG","f","841","1311","946","1416","dent"
"20190409_075_07.JPG","f","1467","1825","1641","1960","scratch"
"20190409_075_07.JPG","f","1549","1325","1619","1608","scratch"
"20190409_175_07.jpg","f","123","329","2254","1329","scratch"
"20190409_175_07.jpg","f","2804","1091","4117","1441","scratch"
"20190409_175_07.jpg","f","1723","841","2779","1147","scratch"
"20190409_175_07.jpg","f","817","666","1698","885","scratch"
"20190409_175_07.jpg","f","267","541","792","672","scratch"
"20190409_175_07.jpg","f","123","316","2267","1329","dent"
"20190409_175_07.jpg","f","2804","1104","4117","1435","dent"
"20190409_175_07.jpg","f","1729","854","2773","1122","dent"
"20190409_175_07.jpg","f","811","672","1711","891","dent"
"20190409_175_07.jpg","f","254","529","792","666","dent"
"20190409_043_07.JPG","f","1432","1095","1819","1165","scratch"
"20190409_043_07.JPG","f","1610","1012","2201","1069","scratch"
"20190409_143_07.jpg","f","2922","816","3237","1049","paint"
"20190409_143_07.jpg","f","2599","997","2784","1097","paint"
"20190409_143_07.jpg","f","2341","749","2532","1173","paint"
"20190409_143_07.jpg","f","1994","597","2356","1135","paint"
"20190409_143_07.jpg","f","1741","925","1870","1087","paint"
"20190409_143_07.jpg","f","275","754","989","1030","paint"
"20190409_143_07.jpg","f","1032","921","1737","1340","paint"
"20190409_143_07.jpg","f","1389","592","1870","916","paint"
"20190409_143_07.jpg","f","2575","759","2899","963","paint"
"20190409_143_07.jpg","f","318","1068","618","1197","paint"
"20190409_132_07.jpg","f","832","1082","2745","1230","scratch"
"20190409_032_07.JPG","f","1713","1030","2156","1158","scratch"
"20190409_032_07.JPG","f","1237","1159","1870","1268","scratch"
"20190409_032_07.JPG","f","1118","1283","1456","1383","scratch"
"20190409_032_07.JPG","f","208","2255","689","2379","scratch"
"20190409_151_07.jpg","f","36","1204","1262","1351","scratch"
"20190409_151_07.jpg","f","2606","773","2841","843","scratch"
"20190409_151_07.jpg","f","2423","1065","2667","1243","scratch"
"20190409_151_07.jpg","f","2232","1286","2410","1582","scratch"
"20190409_151_07.jpg","f","2097","1847","2241","2069","scratch"
"20190409_186_07.jpg","f","1718","1311","2146","1750","scratch"
"20190409_186_07.jpg","f","491","1145","1146","1461","scratch"
"20190409_186_07.jpg","f","1018","1489","1674","1756","scratch"
"20190409_186_07.jpg","f","2263","834","2435","917","scratch"
"20190409_186_07.jpg","f","2552","534","2852","706","scratch"
"20190409_186_07.jpg","f","2580","856","2880","1011","scratch"
"20190409_186_07.jpg","f","2913","6","3641","484","scratch"
"20190409_147_07.jpg","f","1451","944","1699","1125","dent"
"20190409_158_09.jpg","f","923","917","1575","1088","dent"
"20190409_086_07.JPG","f","2230","1040","2372","1129","scratch"
"20190409_086_07.JPG","f","2041","1161","2214","1271","scratch"
"20190409_170_08.jpg","f","1135","1100","1791","1317","scratch"
"20190409_170_08.jpg","f","1641","750","2502","1084","scratch"
"20190409_113_08.jpg","f","1154","1125","1927","1282","scratch"
"20190409_098_07.JPG","f","1336","1098","2193","1214","scratch"
"20190409_094_07.JPG","f","1625","1050","1972","1140","scratch"
"20190409_162_08.jpg","f","1410","1595","1862","1712","scratch"
"20190409_162_08.jpg","f","1567","1830","1910","2047","scratch"
"20190409_162_08.jpg","f","897","1225","1562","1412","scratch"
"20190409_101_08.JPG","f","975","773","2527","882","scratch"
"20190409_101_08.JPG","f","1054","999","2727","1060","scratch"
"20190409_101_08.JPG","f","2232","1356","2780","1421","scratch"
"20190409_101_08.JPG","f","1297","1295","1593","1356","scratch"
"20190409_101_08.JPG","f","1545","1530","2758","1669","scratch"
"20190409_101_08.JPG","f","1249","604","2132","647","scratch"
"20190409_154_09.jpg","f","1206","969","1832","1169","scratch"
"20190409_154_09.jpg","f","914","882","1180","1008","scratch"
"20190409_154_09.jpg","f","2184","982","2597","1091","scratch"
"20190409_154_09.jpg","f","2649","1073","3254","1238","scratch"
"20190409_154_09.jpg","f","2245","1199","2927","1356","scratch"
"20190409_007_07.JPG","f","1656","892","2299","1049","rust"
"20190409_007_07.JPG","f","1627","1059","1918","1244","rust"
"20190409_007_07.JPG","f","1584","906","1675","1411","paint"
"20190409_007_07.JPG","f","1713","859","2094","911","paint"
"20190409_007_07.JPG","f","1608","997","1894","1259","paint"
"20190409_007_07.JPG","f","1808","959","2313","1040","paint"
"20190409_007_07.JPG","f","1789","921","2218","959","paint"
"20190409_154_08.jpg","f","1219","1173","1493","1499","scratch"
"20190409_154_08.jpg","f","1023","725","1227","1021","scratch"
"20190409_154_08.jpg","f","819","221","1062","691","scratch"
"20190409_154_08.jpg","f","1994","556","3264","751","scratch"
"20190409_154_08.jpg","f","1349","678","2262","921","scratch"
"20190409_154_08.jpg","f","1541","1165","2180","1412","scratch"
"20190409_154_08.jpg","f","2225","977","3264","1134","scratch"
"20190409_101_09.JPG","f","788","817","1483","904","scratch"
"20190409_101_09.JPG","f","393","904","754","978","scratch"
"20190409_101_09.JPG","f","114","960","367","1043","scratch"
"20190409_101_09.JPG","f","2071","695","2197","791","scratch"
"20190409_101_09.JPG","f","1975","808","2058","899","scratch"
"20190409_101_09.JPG","f","1888","908","1958","1004","scratch"
"20190409_037_08.JPG","f","1789","1040","1913","1102","scratch"
"20190409_113_09.jpg","f","1659","604","1767","2217","scratch"
"20190409_158_08.jpg","f","14","1308","1092","1399","scratch"
"20190409_158_08.jpg","f","501","721","875","769","scratch"
"20190409_158_08.jpg","f","1045","695","1488","738","scratch"
"20190409_158_08.jpg","f","254","508","1175","678","scratch"
"20190409_158_08.jpg","f","1206","383","3264","521","scratch"
"20190409_158_08.jpg","f","2227","643","2845","699","scratch"
"20190409_158_08.jpg","f","3058","583","3264","708","scratch"
"20190409_158_08.jpg","f","1149","1047","2536","1399","scratch"
"20190409_158_08.jpg","f","2606","1121","2888","1225","scratch"
"20190409_158_08.jpg","f","2645","812","3045","991","scratch"
"20190409_058_08.JPG","f","763","1495","1341","1639","scratch"
"20190409_058_08.JPG","f","1793","1804","2114","1904","scratch"
"20190409_058_08.JPG","f","1549","1721","1758","1834","scratch"
"20190409_088_07.JPG","f","1843","530","2114","1483","dent"
"20190409_003_08.JPG","f","1346","1183","1922","2141","break"
"20190409_003_08.JPG","f","1789","473","2684","1373","break"
"20190409_182_08.jpg","f","1536","1591","2736","2322","paint"
"20190409_182_08.jpg","f","2029","841","2804","1341","paint"
"20190409_182_08.jpg","f","1","1066","1748","1542","paint"
"20190409_182_08.jpg","f","1","404","2992","1008","paint"
"20190409_096_07.JPG","f","1808","789","2226","1124","scratch"
"20190409_096_07.JPG","f","1808","783","2225","1106","dent"
"20190409_160_08.jpg","f","1784","1012","2354","1269","scratch"
"20190409_160_08.jpg","f","1075","1282","1788","1434","scratch"
"20190409_111_08.JPG","f","1793","1335","2065","1511","break"
"20190409_184_07.jpg","f","1224","1034","1924","1384","scratch"
"20190409_184_07.jpg","f","2257","1517","3530","1934","scratch"
"20190409_084_07.JPG","f","472","1147","1955","1489","scratch"
"20190409_084_07.JPG","f","1972","953","2566","1412","scratch"
"20190409_084_07.JPG","f","2578","930","3055","1224","scratch"
"20190409_084_07.JPG","f","461","1141","1949","1500","dent"
"20190409_084_07.JPG","f","1972","947","2566","1418","dent"
"20190409_084_07.JPG","f","2572","918","3061","1230","dent"
"20190409_172_08.jpg","f","1","1029","646","1072","scratch"
"20190409_172_08.jpg","f","1174","1000","2091","1117","scratch"
"20190409_172_08.jpg","f","2113","1028","2863","1123","scratch"
"20190409_172_08.jpg","f","2652","1128","2852","1261","scratch"
"20190409_172_08.jpg","f","2891","1239","3691","1367","scratch"
"20190409_172_08.jpg","f","2991","1550","3402","1656","scratch"
"20190409_072_08.JPG","f","813","430","1970","1968","paint"
"20190409_158_08.jpg","f","932","1059","2656","1373","rust"
"20190409_158_08.jpg","f","3032","536","3264","702","rust"
"20190409_158_08.jpg","f","2813","1024","3131","1163","rust"
"20190409_127_08.jpg","f","1641","1317","1797","1517","scratch"
"20190409_072_09.JPG","f","1749","825","1814","973","scratch"
"20190409_072_09.JPG","f","2180","1091","2354","1247","scratch"
"20190409_172_09.jpg","f","1130","784","2107","989","scratch"
"20190409_139_08.jpg","f","1513","925","1937","1154","paint"
"20190409_135_08.jpg","f","41","511","3046","901","break"
"20190409_148_08.jpg","f","258","1660","806","1747","scratch"
"20190409_148_08.jpg","f","671","1760","784","1982","scratch"
"20190409_148_08.jpg","f","1371","1117","1627","1225","scratch"
"20190409_148_08.jpg","f","1888","873","2036","965","scratch"
"20190409_148_08.jpg","f","1288","25","1375","117","scratch"
"20190409_024_07.JPG","f","660","859","746","949","paint"
"20190409_024_07.JPG","f","665","959","751","1021","paint"
"20190409_024_07.JPG","f","884","935","1003","1049","paint"
"20190409_024_07.JPG","f","1251","983","1708","1078","paint"
"20190409_024_07.JPG","f","1765","887","2627","1087","paint"
"20190409_024_07.JPG","f","2670","868","2879","1044","paint"
"20190409_024_07.JPG","f","2846","621","3027","825","paint"
"20190409_024_07.JPG","f","2999","444","3122","587","paint"
"20190409_056_08.JPG","f","1158","1038","1627","1082","scratch"
"20190409_056_08.JPG","f","1710","1243","1980","1360","scratch"
"20190409_056_08.JPG","f","1984","1130","2232","1221","scratch"
"20190409_056_08.JPG","f","2201","1043","2362","1112","scratch"
"20190409_081_08.JPG","f","1504","992","2093","1103","scratch"
"20190409_181_08.jpg","f","2123","654","2436","2229","dent"
"20190409_077_07.JPG","f","903","2006","1813","2407","scratch"
"20190409_077_07.JPG","f","1208","735","2622","1030","scratch"
"20190409_077_07.JPG","f","1208","730","2632","1030","dent"
"20190409_077_07.JPG","f","908","1997","1818","2422","dent"
"20190409_177_07.jpg","f","2363","1517","2724","1711","scratch"
"20190409_177_07.jpg","f","2541","856","3146","1023","scratch"
"20190409_177_07.jpg","f","2707","567","3135","723","scratch"
"20190409_177_07.jpg","f","2902","295","3313","478","scratch"
"20190409_177_07.jpg","f","3074","95","3585","200","scratch"
"20190409_177_07.jpg","f","2257","1761","2618","1961","scratch"
"20190409_177_07.jpg","f","2185","1995","2491","2156","scratch"
"20190409_177_07.jpg","f","118","1584","802","1939","scratch"
"20190409_177_07.jpg","f","880","1423","1680","1678","scratch"
"20190409_177_07.jpg","f","1724","1289","2285","1523","scratch"
"20190409_177_07.jpg","f","2324","1200","2857","1450","scratch"
"20190409_041_06.JPG","f","2009","1113","2231","1230","scratch"
"20190409_041_06.JPG","f","1749","938","1980","1104","scratch"
"20190409_014_07.JPG","f","2213","1144","2284","1230","scratch"
"20190409_114_07.jpg","f","1441","607","1837","703","scratch"
"20190409_114_07.jpg","f","1406","795","1771","960","scratch"
"20190409_114_07.jpg","f","1375","1147","1649","1238","scratch"
